account_id,customer_id,month,end_of_month_balance,num_transactions,num_logins,overdraft_flag
ACC0006206,CUST002148,2024-01,6845.89,10,9,0
ACC0006206,CUST002148,2024-02,7184.4,8,7,0
ACC0006206,CUST002148,2024-03,7294.85,10,10,0
ACC0006206,CUST002148,2024-04,7436.57,6,8,0
ACC0006206,CUST002148,2024-05,7344.32,8,6,0
ACC0006206,CUST002148,2024-06,7647.93,16,11,0
ACC0006206,CUST002148,2024-07,7858.94,9,4,0
ACC0006206,CUST002148,2024-08,7695.63,11,8,0
ACC0006206,CUST002148,2024-09,7888.57,10,4,0
ACC0006206,CUST002148,2024-10,8037.37,7,5,0
ACC0006206,CUST002148,2024-11,7850.3,13,9,0
ACC0006206,CUST002148,2024-12,8123.61,14,6,0
ACC0006207,CUST003913,2024-01,4464.81,10,7,0
ACC0006207,CUST003913,2024-02,4345.67,8,8,0
ACC0006207,CUST003913,2024-03,4422.76,12,7,0
ACC0006207,CUST003913,2024-04,4607.64,12,8,0
ACC0006207,CUST003913,2024-05,3473.87,8,7,0
ACC0006207,CUST003913,2024-06,2893.88,4,4,0
ACC0006207,CUST003913,2024-07,2378.29,6,3,0
ACC0006207,CUST003913,2024-08,0.0,0,0,0
ACC0006207,CUST003913,2024-09,0.0,0,0,0
ACC0006207,CUST003913,2024-10,0.0,0,0,0
ACC0006207,CUST003913,2024-11,0.0,0,0,0
ACC0006207,CUST003913,2024-12,0.0,0,0,0
ACC0006208,CUST004596,2024-01,487.72,13,14,0
ACC0006208,CUST004596,2024-02,498.71,18,8,1
ACC0006208,CUST004596,2024-03,520.22,17,9,0
ACC0006208,CUST004596,2024-05,531.55,13,11,0
ACC0006208,CUST004596,2024-06,554.11,11,6,0
ACC0006208,CUST004596,2024-07,580.3,13,7,0
ACC0006208,CUST004596,2024-08,600.98,9,11,0
ACC0006208,CUST004596,2024-09,622.19,13,8,0
ACC0006208,CUST004596,2024-10,635.49,8,10,0
ACC0006208,CUST004596,2024-11,620.56,16,13,0
ACC0006208,CUST004596,2024-12,640.59,14,8,0
ACC0006209,CUST004533,2024-01,8023.77,7,6,0
ACC0006209,CUST004533,2024-02,8360.89,13,10,0
ACC0006209,CUST004533,2024-03,8475.92,4,9,0
ACC0006209,CUST004533,2024-04,8559.49,20,7,0
ACC0006209,CUST004533,2024-05,8678.8,16,8,0
ACC0006209,CUST004533,2024-06,8971.93,11,8,0
ACC0006209,CUST004533,2024-07,9194.87,11,9,0
ACC0006209,CUST004533,2024-08,9592.14,7,18,0
ACC0006209,CUST004533,2024-09,9593.44,17,8,0
ACC0006209,CUST004533,2024-10,9851.85,8,6,0
ACC0006209,CUST004533,2024-11,10160.13,13,5,0
ACC0006209,CUST004533,2024-12,10224.04,14,8,0
ACC0006212,CUST002069,2024-01,6017.83,14,11,0
ACC0006212,CUST002069,2024-02,6104.88,14,9,0
ACC0006212,CUST002069,2024-03,6028.13,12,13,0
ACC0006212,CUST002069,2024-04,6013.29,8,5,0
ACC0006212,CUST002069,2024-05,6078.09,19,9,1
ACC0006212,CUST002069,2024-06,6329.72,7,4,0
ACC0006212,CUST002069,2024-07,6225.42,14,9,0
ACC0006212,CUST002069,2024-08,6113.03,10,9,0
ACC0006212,CUST002069,2024-09,6053.33,9,12,0
ACC0006212,CUST002069,2024-10,6252.62,15,11,0
ACC0006212,CUST002069,2024-11,6447.83,10,6,0
ACC0006212,CUST002069,2024-12,6455.72,10,8,0
ACC0006213,CUST000530,2024-01,7618.91,19,10,1
ACC0006213,CUST000530,2024-02,7667.7,18,13,0
ACC0006213,CUST000530,2024-03,7754.04,13,4,0
ACC0006213,CUST000530,2024-04,7886.29,16,10,1
ACC0006213,CUST000530,2024-05,7889.34,17,5,0
ACC0006213,CUST000530,2024-06,7785.61,11,5,0
ACC0006213,CUST000530,2024-07,7562.04,15,7,0
ACC0006213,CUST000530,2024-08,7642.74,14,9,0
ACC0006213,CUST000530,2024-09,7877.93,11,6,1
ACC0006213,CUST000530,2024-10,8093.99,9,6,0
ACC0006213,CUST000530,2024-11,8411.71,13,6,0
ACC0006213,CUST000530,2024-12,8800.01,9,8,0
ACC0006215,CUST003825,2024-01,5427.67,12,10,0
ACC0006215,CUST003825,2024-02,5337.09,9,11,0
ACC0006215,CUST003825,2024-03,5317.19,12,6,0
ACC0006215,CUST003825,2024-04,5539.16,18,8,0
ACC0006215,CUST003825,2024-05,5709.79,13,6,0
ACC0006215,CUST003825,2024-06,5830.11,4,6,0
ACC0006215,CUST003825,2024-07,6048.86,14,4,0
ACC0006215,CUST003825,2024-08,5915.53,19,5,0
ACC0006215,CUST003825,2024-09,6156.58,16,13,0
ACC0006215,CUST003825,2024-10,5992.32,14,9,0
ACC0006215,CUST003825,2024-11,6219.3,12,10,0
ACC0006215,CUST003825,2024-12,6130.69,20,15,0
ACC0006217,CUST000637,2024-01,12503.31,12,8,0
ACC0006217,CUST000637,2024-02,12677.46,5,12,0
ACC0006217,CUST000637,2024-03,12720.42,18,9,0
ACC0006217,CUST000637,2024-04,13082.67,9,4,0
ACC0006217,CUST000637,2024-06,12451.53,12,4,0
ACC0006217,CUST000637,2024-07,12116.3,17,9,0
ACC0006217,CUST000637,2024-08,11935.05,8,9,0
ACC0006217,CUST000637,2024-09,12073.72,14,5,0
ACC0006217,CUST000637,2024-10,12520.67,13,4,0
ACC0006217,CUST000637,2024-11,12841.18,7,9,0
ACC0006217,CUST000637,2024-12,13391.48,15,5,0
ACC0006218,CUST001270,2024-01,3737.75,12,5,0
ACC0006218,CUST001270,2024-02,3922.95,14,10,0
ACC0006218,CUST001270,2024-03,4065.92,11,9,0
ACC0006218,CUST001270,2024-04,4228.21,8,9,0
ACC0006218,CUST001270,2024-05,4120.57,9,9,0
ACC0006218,CUST001270,2024-06,4108.08,12,7,0
ACC0006218,CUST001270,2024-08,4165.61,14,5,0
ACC0006218,CUST001270,2024-09,4103.6,14,11,0
ACC0006218,CUST001270,2024-10,4031.66,13,10,0
ACC0006218,CUST001270,2024-11,4228.58,16,9,0
ACC0006218,CUST001270,2024-12,4351.48,16,2,0
ACC0006219,CUST000186,2024-01,9984.28,17,2,0
ACC0006219,CUST000186,2024-02,9945.16,9,7,0
ACC0006219,CUST000186,2024-03,9849.25,10,12,0
ACC0006219,CUST000186,2024-04,9662.2,11,7,0
ACC0006219,CUST000186,2024-05,9636.48,10,9,0
ACC0006219,CUST000186,2024-06,9805.29,13,9,0
ACC0006219,CUST000186,2024-07,9524.81,10,9,0
ACC0006219,CUST000186,2024-08,9622.71,10,5,0
ACC0006219,CUST000186,2024-09,9338.71,16,13,0
ACC0006219,CUST000186,2024-10,9294.62,17,5,0
ACC0006219,CUST000186,2024-11,9377.63,12,5,0
ACC0006219,CUST000186,2024-12,9540.48,9,3,0
ACC0006220,CUST004639,2024-01,9107.18,11,7,0
ACC0006220,CUST004639,2024-02,9492.38,12,6,0
ACC0006220,CUST004639,2024-03,9449.5,9,9,0
ACC0006220,CUST004639,2024-04,9737.23,15,8,0
ACC0006220,CUST004639,2024-05,9700.86,14,13,0
ACC0006220,CUST004639,2024-06,9591.58,15,11,0
ACC0006220,CUST004639,2024-07,7324.96,9,6,0
ACC0006220,CUST004639,2024-08,5665.16,4,2,0
ACC0006220,CUST004639,2024-09,5193.06,6,3,0
ACC0006220,CUST004639,2024-10,0.0,0,0,0
ACC0006220,CUST004639,2024-11,0.0,0,0,0
ACC0006220,CUST004639,2024-12,0.0,0,0,0
ACC0006222,CUST003265,2024-01,3227.77,17,10,1
ACC0006222,CUST003265,2024-02,3188.48,10,11,1
ACC0006222,CUST003265,2024-03,3155.58,8,5,0
ACC0006222,CUST003265,2024-04,3108.71,13,6,0
ACC0006222,CUST003265,2024-05,3073.6,9,6,0
ACC0006222,CUST003265,2024-06,3095.86,15,13,0
ACC0006222,CUST003265,2024-07,3067.52,8,4,0
ACC0006222,CUST003265,2024-08,3023.08,14,12,0
ACC0006222,CUST003265,2024-10,3144.67,4,11,0
ACC0006222,CUST003265,2024-11,3121.98,11,9,1
ACC0006222,CUST003265,2024-12,3041.22,13,9,0
ACC0006224,CUST003543,2024-01,6824.6,9,3,0
ACC0006224,CUST003543,2024-02,7119.67,13,5,0
ACC0006224,CUST003543,2024-03,7244.02,8,4,0
ACC0006224,CUST003543,2024-04,7546.13,13,9,0
ACC0006224,CUST003543,2024-05,7324.21,4,2,0
ACC0006224,CUST003543,2024-06,7271.1,18,12,0
ACC0006224,CUST003543,2024-07,7522.84,13,3,0
ACC0006224,CUST003543,2024-08,7449.14,8,9,0
ACC0006224,CUST003543,2024-09,7411.22,6,11,0
ACC0006224,CUST003543,2024-10,7356.64,15,7,0
ACC0006224,CUST003543,2024-11,7340.86,17,7,0
ACC0006224,CUST003543,2024-12,7347.9,11,11,0
ACC0006228,CUST001798,2024-01,5564.31,9,6,0
ACC0006228,CUST001798,2024-02,5435.73,13,9,0
ACC0006228,CUST001798,2024-03,5653.84,15,7,0
ACC0006228,CUST001798,2024-04,5897.76,15,7,0
ACC0006228,CUST001798,2024-05,5992.13,11,14,0
ACC0006228,CUST001798,2024-06,6044.17,17,6,0
ACC0006228,CUST001798,2024-07,5956.91,15,3,0
ACC0006228,CUST001798,2024-08,6171.07,11,10,0
ACC0006228,CUST001798,2024-09,6318.09,9,8,0
ACC0006228,CUST001798,2024-10,6401.77,11,3,0
ACC0006228,CUST001798,2024-11,6575.71,14,9,0
ACC0006228,CUST001798,2024-12,6773.18,10,9,0
ACC0006230,CUST002980,2024-01,6852.62,10,11,0
ACC0006230,CUST002980,2024-02,6809.78,15,12,0
ACC0006230,CUST002980,2024-03,6708.22,9,9,0
ACC0006230,CUST002980,2024-04,6994.65,15,9,0
ACC0006230,CUST002980,2024-05,7163.69,12,13,0
ACC0006230,CUST002980,2024-06,7026.0,13,5,0
ACC0006230,CUST002980,2024-07,7320.15,24,8,0
ACC0006230,CUST002980,2024-08,7426.18,8,4,0
ACC0006230,CUST002980,2024-09,7594.63,4,9,0
ACC0006230,CUST002980,2024-11,8064.64,8,10,0
ACC0006230,CUST002980,2024-12,8414.72,13,8,0
ACC0006233,CUST001442,2024-02,2292.71,15,6,1
ACC0006233,CUST001442,2024-03,2326.2,14,9,0
ACC0006233,CUST001442,2024-04,2409.16,12,7,0
ACC0006233,CUST001442,2024-05,2419.55,13,8,0
ACC0006233,CUST001442,2024-06,2349.66,11,8,0
ACC0006233,CUST001442,2024-07,2310.99,10,4,0
ACC0006233,CUST001442,2024-08,2423.98,10,8,1
ACC0006233,CUST001442,2024-09,2484.58,17,6,0
ACC0006233,CUST001442,2024-10,2487.46,11,7,1
ACC0006233,CUST001442,2024-11,2452.76,4,9,0
ACC0006233,CUST001442,2024-12,2453.88,13,7,0
ACC0006234,CUST003516,2024-01,5103.95,8,7,0
ACC0006234,CUST003516,2024-02,5225.47,11,5,0
ACC0006234,CUST003516,2024-03,5148.32,16,4,0
ACC0006234,CUST003516,2024-04,5238.26,8,7,0
ACC0006234,CUST003516,2024-05,5308.87,12,6,0
ACC0006234,CUST003516,2024-06,4147.81,9,4,0
ACC0006234,CUST003516,2024-07,3315.46,5,2,0
ACC0006234,CUST003516,2024-08,2720.68,4,3,0
ACC0006234,CUST003516,2024-09,0.0,0,0,0
ACC0006234,CUST003516,2024-10,0.0,0,0,0
ACC0006234,CUST003516,2024-11,0.0,0,0,0
ACC0006234,CUST003516,2024-12,0.0,0,0,0
ACC0006235,CUST004935,2024-01,2408.1,13,8,0
ACC0006235,CUST004935,2024-02,2435.76,10,3,0
ACC0006235,CUST004935,2024-03,2455.43,8,12,0
ACC0006235,CUST004935,2024-04,2501.12,11,11,0
ACC0006235,CUST004935,2024-05,2435.1,12,10,0
ACC0006235,CUST004935,2024-06,2513.17,11,10,1
ACC0006235,CUST004935,2024-07,2586.08,11,9,0
ACC0006235,CUST004935,2024-08,2566.16,20,7,0
ACC0006235,CUST004935,2024-09,2661.33,10,7,0
ACC0006235,CUST004935,2024-10,2772.56,14,9,0
ACC0006235,CUST004935,2024-11,2765.85,8,8,0
ACC0006235,CUST004935,2024-12,2777.62,11,8,0
ACC0006238,CUST001536,2024-01,4073.06,6,10,0
ACC0006238,CUST001536,2024-02,4110.46,16,6,0
ACC0006238,CUST001536,2024-03,4035.62,9,10,0
ACC0006238,CUST001536,2024-04,4086.32,8,8,0
ACC0006238,CUST001536,2024-05,4096.33,9,13,0
ACC0006238,CUST001536,2024-06,4198.42,20,9,0
ACC0006238,CUST001536,2024-07,4187.37,13,13,0
ACC0006238,CUST001536,2024-08,4147.87,13,10,0
ACC0006238,CUST001536,2024-09,4024.75,8,8,0
ACC0006238,CUST001536,2024-10,3984.83,16,7,0
ACC0006238,CUST001536,2024-11,4087.52,6,6,0
ACC0006238,CUST001536,2024-12,4004.31,10,5,0
ACC0006239,CUST004305,2024-01,3422.01,15,10,0
ACC0006239,CUST004305,2024-02,3324.02,11,8,0
ACC0006239,CUST004305,2024-03,3229.99,10,12,0
ACC0006239,CUST004305,2024-04,3246.71,24,10,0
ACC0006239,CUST004305,2024-05,3267.76,10,10,0
ACC0006239,CUST004305,2024-06,3377.02,10,6,0
ACC0006239,CUST004305,2024-07,3421.0,13,7,0
ACC0006239,CUST004305,2024-08,3456.26,16,11,0
ACC0006239,CUST004305,2024-09,3572.86,14,10,0
ACC0006239,CUST004305,2024-10,3591.12,12,4,0
ACC0006239,CUST004305,2024-11,3497.6,14,4,0
ACC0006239,CUST004305,2024-12,3594.57,3,10,0
ACC0006241,CUST003189,2024-01,7545.71,15,7,0
ACC0006241,CUST003189,2024-02,7601.88,7,7,0
ACC0006241,CUST003189,2024-03,7658.66,9,9,0
ACC0006241,CUST003189,2024-04,7797.2,13,8,0
ACC0006241,CUST003189,2024-05,7123.59,16,9,0
ACC0006241,CUST003189,2024-06,5693.69,3,2,0
ACC0006241,CUST003189,2024-07,5157.27,3,2,0
ACC0006241,CUST003189,2024-08,0.0,0,0,0
ACC0006241,CUST003189,2024-09,0.0,0,0,0
ACC0006241,CUST003189,2024-10,0.0,0,0,0
ACC0006241,CUST003189,2024-11,0.0,0,0,0
ACC0006241,CUST003189,2024-12,0.0,0,0,0
ACC0006242,CUST001274,2024-01,10342.23,15,6,0
ACC0006242,CUST001274,2024-02,10532.91,13,11,0
ACC0006242,CUST001274,2024-03,10696.06,9,8,0
ACC0006242,CUST001274,2024-04,10517.36,3,6,0
ACC0006242,CUST001274,2024-05,10796.95,12,5,0
ACC0006242,CUST001274,2024-06,10509.39,11,6,0
ACC0006242,CUST001274,2024-07,10585.37,7,15,1
ACC0006242,CUST001274,2024-08,10746.52,18,11,0
ACC0006242,CUST001274,2024-09,10630.49,12,7,0
ACC0006242,CUST001274,2024-10,10596.91,13,4,0
ACC0006242,CUST001274,2024-11,10854.39,11,8,0
ACC0006242,CUST001274,2024-12,10532.56,14,8,1
ACC0006245,CUST002468,2024-01,1330.31,10,5,0
ACC0006245,CUST002468,2024-02,1357.49,16,6,0
ACC0006245,CUST002468,2024-03,1419.58,10,6,0
ACC0006245,CUST002468,2024-04,1385.27,13,6,0
ACC0006245,CUST002468,2024-05,1368.54,13,7,0
ACC0006245,CUST002468,2024-06,1436.31,13,2,0
ACC0006245,CUST002468,2024-07,1402.64,17,5,0
ACC0006245,CUST002468,2024-08,1470.43,14,14,0
ACC0006245,CUST002468,2024-09,1490.57,13,6,0
ACC0006245,CUST002468,2024-10,1458.65,7,11,0
ACC0006245,CUST002468,2024-11,1447.86,13,11,0
ACC0006245,CUST002468,2024-12,1511.66,14,8,0
ACC0006247,CUST000608,2024-01,5692.31,5,5,0
ACC0006247,CUST000608,2024-02,5667.18,15,7,0
ACC0006247,CUST000608,2024-03,5755.05,11,13,0
ACC0006247,CUST000608,2024-04,5974.06,7,9,0
ACC0006247,CUST000608,2024-05,5883.02,18,9,0
ACC0006247,CUST000608,2024-06,5239.9,7,4,0
ACC0006247,CUST000608,2024-07,4307.2,6,1,0
ACC0006247,CUST000608,2024-08,3949.21,2,3,0
ACC0006247,CUST000608,2024-09,0.0,0,0,0
ACC0006247,CUST000608,2024-10,0.0,0,0,0
ACC0006247,CUST000608,2024-11,0.0,0,0,0
ACC0006247,CUST000608,2024-12,0.0,0,0,0
ACC0006248,CUST003476,2024-01,7482.07,13,5,0
ACC0006248,CUST003476,2024-02,7766.33,8,10,0
ACC0006248,CUST003476,2024-03,7975.57,13,5,0
ACC0006248,CUST003476,2024-04,8361.42,13,12,0
ACC0006248,CUST003476,2024-05,8172.96,15,8,0
ACC0006248,CUST003476,2024-06,8339.7,12,11,0
ACC0006248,CUST003476,2024-07,8409.81,18,9,0
ACC0006248,CUST003476,2024-08,8242.55,8,8,0
ACC0006248,CUST003476,2024-09,8351.01,15,8,0
ACC0006248,CUST003476,2024-10,8610.01,8,6,0
ACC0006248,CUST003476,2024-11,8907.57,10,6,0
ACC0006248,CUST003476,2024-12,8821.63,8,8,0
ACC0006249,CUST001713,2024-01,7314.77,10,8,0
ACC0006249,CUST001713,2024-02,7239.71,8,10,0
ACC0006249,CUST001713,2024-03,7097.66,16,10,0
ACC0006249,CUST001713,2024-04,7309.48,17,4,0
ACC0006249,CUST001713,2024-05,7425.12,16,5,0
ACC0006249,CUST001713,2024-06,7699.4,8,9,0
ACC0006249,CUST001713,2024-07,7641.72,14,16,0
ACC0006249,CUST001713,2024-08,7595.47,9,13,0
ACC0006249,CUST001713,2024-09,7694.8,9,11,0
ACC0006249,CUST001713,2024-10,7821.24,11,9,0
ACC0006249,CUST001713,2024-11,8191.67,12,8,0
ACC0006249,CUST001713,2024-12,8574.06,7,11,0
ACC0006255,CUST002200,2024-01,5372.71,9,6,0
ACC0006255,CUST002200,2024-02,5499.65,8,9,0
ACC0006255,CUST002200,2024-03,5492.37,7,8,0
ACC0006255,CUST002200,2024-04,5693.81,11,7,0
ACC0006255,CUST002200,2024-05,5748.3,6,8,0
ACC0006255,CUST002200,2024-06,5722.52,15,6,0
ACC0006255,CUST002200,2024-07,5678.49,13,4,0
ACC0006255,CUST002200,2024-08,5700.06,11,11,0
ACC0006255,CUST002200,2024-09,5721.29,10,9,0
ACC0006255,CUST002200,2024-10,5575.95,17,6,0
ACC0006255,CUST002200,2024-11,5796.13,7,6,0
ACC0006255,CUST002200,2024-12,5949.54,11,6,0
ACC0006256,CUST000956,2024-01,4650.68,16,9,0
ACC0006256,CUST000956,2024-02,4648.29,10,7,0
ACC0006256,CUST000956,2024-03,4793.47,11,7,1
ACC0006256,CUST000956,2024-04,5009.1,16,6,0
ACC0006256,CUST000956,2024-05,4961.23,14,9,1
ACC0006256,CUST000956,2024-06,4949.93,18,8,0
ACC0006256,CUST000956,2024-07,4962.8,9,7,0
ACC0006256,CUST000956,2024-08,4926.03,10,5,0
ACC0006256,CUST000956,2024-09,4818.29,14,12,0
ACC0006256,CUST000956,2024-10,4912.15,12,11,0
ACC0006256,CUST000956,2024-11,5060.57,8,6,0
ACC0006256,CUST000956,2024-12,5117.61,11,12,0
ACC0006258,CUST002580,2024-01,6412.8,10,8,0
ACC0006258,CUST002580,2024-02,6404.65,16,11,0
ACC0006258,CUST002580,2024-03,6611.38,11,8,0
ACC0006258,CUST002580,2024-04,6839.5,13,8,0
ACC0006258,CUST002580,2024-05,7041.04,14,4,0
ACC0006258,CUST002580,2024-06,6856.11,13,10,0
ACC0006258,CUST002580,2024-07,6837.19,11,3,0
ACC0006258,CUST002580,2024-08,6732.64,14,6,0
ACC0006258,CUST002580,2024-09,6885.77,9,5,0
ACC0006258,CUST002580,2024-10,6920.33,16,9,0
ACC0006258,CUST002580,2024-11,6952.48,19,6,0
ACC0006258,CUST002580,2024-12,6912.51,8,6,0
ACC0006260,CUST003996,2024-01,9706.56,10,5,1
ACC0006260,CUST003996,2024-02,10047.82,10,13,0
ACC0006260,CUST003996,2024-03,9851.55,9,7,0
ACC0006260,CUST003996,2024-04,9563.6,8,5,0
ACC0006260,CUST003996,2024-05,9733.84,10,8,0
ACC0006260,CUST003996,2024-06,9853.31,15,10,0
ACC0006260,CUST003996,2024-07,10147.23,16,8,1
ACC0006260,CUST003996,2024-08,10182.07,10,14,0
ACC0006260,CUST003996,2024-09,10180.16,11,12,1
ACC0006260,CUST003996,2024-10,10445.36,13,7,1
ACC0006260,CUST003996,2024-11,10135.81,8,8,0
ACC0006260,CUST003996,2024-12,9992.87,12,10,0
ACC0006264,CUST004480,2024-01,5499.3,8,6,0
ACC0006264,CUST004480,2024-02,5569.92,18,6,0
ACC0006264,CUST004480,2024-03,5757.01,14,5,0
ACC0006264,CUST004480,2024-04,5715.4,15,9,0
ACC0006264,CUST004480,2024-05,5635.39,14,14,0
ACC0006264,CUST004480,2024-06,5674.96,16,9,0
ACC0006264,CUST004480,2024-07,5683.75,16,12,0
ACC0006264,CUST004480,2024-08,5825.5,8,7,1
ACC0006264,CUST004480,2024-09,6084.79,4,7,0
ACC0006264,CUST004480,2024-10,6244.42,7,8,1
ACC0006264,CUST004480,2024-11,6526.41,13,5,0
ACC0006264,CUST004480,2024-12,6697.41,12,7,0
ACC0006268,CUST003766,2024-01,9670.87,12,10,0
ACC0006268,CUST003766,2024-02,9663.89,11,11,0
ACC0006268,CUST003766,2024-03,9377.58,18,10,0
ACC0006268,CUST003766,2024-04,9591.15,17,8,0
ACC0006268,CUST003766,2024-05,9625.7,12,8,0
ACC0006268,CUST003766,2024-06,9804.45,12,8,0
ACC0006268,CUST003766,2024-08,10037.93,6,8,0
ACC0006268,CUST003766,2024-09,10202.19,14,10,0
ACC0006268,CUST003766,2024-10,10535.68,16,6,0
ACC0006268,CUST003766,2024-11,10337.4,7,6,0
ACC0006268,CUST003766,2024-12,10190.11,13,6,0
ACC0006269,CUST003780,2024-01,8863.54,17,3,0
ACC0006269,CUST003780,2024-02,8961.99,17,5,0
ACC0006269,CUST003780,2024-03,8743.12,11,13,0
ACC0006269,CUST003780,2024-04,9117.61,11,8,0
ACC0006269,CUST003780,2024-05,9341.6,14,8,0
ACC0006269,CUST003780,2024-06,9474.44,20,9,0
ACC0006269,CUST003780,2024-07,9768.57,7,13,0
ACC0006269,CUST003780,2024-08,9975.28,7,7,0
ACC0006269,CUST003780,2024-09,10200.67,18,4,0
ACC0006269,CUST003780,2024-11,10245.07,11,9,0
ACC0006269,CUST003780,2024-12,10196.8,8,8,0
ACC0006271,CUST000404,2024-01,5904.97,12,13,0
ACC0006271,CUST000404,2024-02,6122.53,9,7,0
ACC0006271,CUST000404,2024-03,6009.12,10,5,0
ACC0006271,CUST000404,2024-04,5844.6,12,7,0
ACC0006271,CUST000404,2024-05,5780.32,11,10,0
ACC0006271,CUST000404,2024-06,5722.9,11,10,0
ACC0006271,CUST000404,2024-07,5791.98,6,7,0
ACC0006271,CUST000404,2024-08,6054.4,17,12,0
ACC0006271,CUST000404,2024-09,6145.95,15,8,0
ACC0006271,CUST000404,2024-10,6428.16,8,9,0
ACC0006271,CUST000404,2024-11,6727.98,12,10,0
ACC0006271,CUST000404,2024-12,6849.34,22,12,0
ACC0006274,CUST002072,2024-01,5128.65,13,9,0
ACC0006274,CUST002072,2024-02,5281.64,12,7,0
ACC0006274,CUST002072,2024-03,5145.1,16,8,0
ACC0006274,CUST002072,2024-04,5054.13,12,9,0
ACC0006274,CUST002072,2024-05,5299.4,11,5,0
ACC0006274,CUST002072,2024-06,5158.63,21,15,0
ACC0006274,CUST002072,2024-07,5358.09,15,8,0
ACC0006274,CUST002072,2024-08,5367.63,12,11,1
ACC0006274,CUST002072,2024-09,5383.0,12,5,0
ACC0006274,CUST002072,2024-10,5480.99,9,7,0
ACC0006274,CUST002072,2024-11,5709.08,8,6,1
ACC0006274,CUST002072,2024-12,5754.48,10,9,0
ACC0006277,CUST004815,2024-01,6793.64,13,13,1
ACC0006277,CUST004815,2024-02,6862.03,22,6,1
ACC0006277,CUST004815,2024-03,6939.07,20,5,0
ACC0006277,CUST004815,2024-04,6952.94,11,5,0
ACC0006277,CUST004815,2024-05,7048.33,14,5,0
ACC0006277,CUST004815,2024-06,7372.86,14,8,0
ACC0006277,CUST004815,2024-07,7234.2,13,9,0
ACC0006277,CUST004815,2024-08,7450.48,13,9,0
ACC0006277,CUST004815,2024-09,7243.55,14,7,0
ACC0006277,CUST004815,2024-10,7161.78,11,8,0
ACC0006277,CUST004815,2024-11,7142.08,11,11,0
ACC0006277,CUST004815,2024-12,7492.66,6,10,0
ACC0006281,CUST001978,2024-01,8469.3,14,5,0
ACC0006281,CUST001978,2024-02,8834.6,10,10,0
ACC0006281,CUST001978,2024-03,8772.52,10,9,0
ACC0006281,CUST001978,2024-04,9192.47,11,9,1
ACC0006281,CUST001978,2024-05,9626.24,7,5,0
ACC0006281,CUST001978,2024-06,9436.85,10,4,0
ACC0006281,CUST001978,2024-07,9766.74,12,8,0
ACC0006281,CUST001978,2024-08,9823.69,20,7,0
ACC0006281,CUST001978,2024-09,9982.46,9,3,0
ACC0006281,CUST001978,2024-10,9880.69,14,6,0
ACC0006281,CUST001978,2024-11,10224.0,13,7,0
ACC0006281,CUST001978,2024-12,10668.02,9,6,0
ACC0006283,CUST000159,2024-01,8033.77,9,5,0
ACC0006283,CUST000159,2024-02,8262.44,13,6,0
ACC0006283,CUST000159,2024-03,8323.08,10,7,1
ACC0006283,CUST000159,2024-04,8506.98,9,12,0
ACC0006283,CUST000159,2024-05,8618.83,16,9,0
ACC0006283,CUST000159,2024-06,8693.02,10,13,1
ACC0006283,CUST000159,2024-07,8826.86,13,6,1
ACC0006283,CUST000159,2024-08,9248.69,14,8,0
ACC0006283,CUST000159,2024-09,9001.84,12,4,0
ACC0006283,CUST000159,2024-10,9430.52,14,5,0
ACC0006283,CUST000159,2024-11,9466.71,16,11,0
ACC0006283,CUST000159,2024-12,9272.54,7,8,0
ACC0006286,CUST001749,2024-01,7900.3,11,5,0
ACC0006286,CUST001749,2024-02,7910.67,8,10,0
ACC0006286,CUST001749,2024-03,8237.84,16,6,0
ACC0006286,CUST001749,2024-04,8499.92,14,8,0
ACC0006286,CUST001749,2024-05,8844.33,16,6,0
ACC0006286,CUST001749,2024-06,9208.77,10,14,0
ACC0006286,CUST001749,2024-07,9314.52,5,9,0
ACC0006286,CUST001749,2024-08,9408.93,12,11,0
ACC0006286,CUST001749,2024-09,9532.16,13,6,0
ACC0006286,CUST001749,2024-10,9389.86,13,12,0
ACC0006286,CUST001749,2024-11,9603.95,14,6,0
ACC0006286,CUST001749,2024-12,9791.66,11,3,0
ACC0006288,CUST002910,2024-01,2189.19,13,3,0
ACC0006288,CUST002910,2024-02,2297.19,9,7,0
ACC0006288,CUST002910,2024-03,2353.42,11,2,0
ACC0006288,CUST002910,2024-04,2360.87,12,11,0
ACC0006288,CUST002910,2024-05,2373.36,12,7,0
ACC0006288,CUST002910,2024-06,2382.41,12,12,0
ACC0006288,CUST002910,2024-07,2410.71,9,14,0
ACC0006288,CUST002910,2024-08,2380.12,10,9,0
ACC0006288,CUST002910,2024-09,2319.73,13,9,0
ACC0006288,CUST002910,2024-10,2336.8,9,7,0
ACC0006288,CUST002910,2024-11,2401.49,21,11,0
ACC0006288,CUST002910,2024-12,2483.82,20,8,0
ACC0006289,CUST003625,2024-01,15863.62,9,10,0
ACC0006289,CUST003625,2024-02,16279.56,9,5,0
ACC0006289,CUST003625,2024-03,16793.39,14,8,0
ACC0006289,CUST003625,2024-04,16670.29,12,10,0
ACC0006289,CUST003625,2024-05,16294.8,17,10,0
ACC0006289,CUST003625,2024-06,16586.59,9,10,0
ACC0006289,CUST003625,2024-07,16779.67,9,6,0
ACC0006289,CUST003625,2024-08,17169.35,10,7,0
ACC0006289,CUST003625,2024-09,17559.42,4,7,0
ACC0006289,CUST003625,2024-10,17259.35,14,12,0
