transaction_id,account_id,customer_id,transaction_date,transaction_type,category,amount
TXN00015111,ACC0006073,CUST003610,2024-11-30 00:00:00,Salary Deposit,Salary,4718.46
TXN00015112,ACC0006073,CUST003610,2024-10-25 00:00:00,Mobile Payment,Travel,-188.55
TXN00015113,ACC0006492,CUST003854,2024-10-20 00:00:00,POS Purchase,Shopping,-34.21
TXN00015114,ACC0006492,CUST003854,2024-11-19 00:00:00,International Transfer,Utilities,-73.18
TXN00015115,ACC0006492,CUST003854,2024-10-14 00:00:00,Direct Debit,Other,-81.36
TXN00015116,ACC0006492,CUST003854,2024-11-30 00:00:00,International Transfer,Groceries,-825.11
TXN00015117,ACC0006492,CUST003854,2024-10-13 00:00:00,POS Purchase,Entertainment,-73.58
TXN00015118,ACC0006492,CUST003854,2024-11-21 00:00:00,ATM Withdrawal,Salary,-30.6
TXN00015119,ACC0006492,CUST003854,2024-12-17 00:00:00,Mobile Payment,Other,-24.87
TXN00015120,ACC0006492,CUST003854,2024-11-01 00:00:00,Direct Debit,Rent,-55.52
TXN00015121,ACC0006492,CUST003854,2024-12-17 00:00:00,ATM Withdrawal,Travel,-98.14
TXN00015122,ACC0006492,CUST003854,2024-10-05 00:00:00,POS Purchase,Shopping,-30.87
TXN00015123,ACC0006492,CUST003854,2024-11-11 00:00:00,Online Transfer,Salary,-31.49
TXN00015124,ACC0006492,CUST003854,2024-11-02 00:00:00,Online Transfer,Other,-91.47
TXN00015125,ACC0006492,CUST003854,2024-12-06 00:00:00,International Transfer,Dining,-819.0
TXN00015126,ACC0006492,CUST003854,2024-11-30 00:00:00,ATM Withdrawal,Utilities,-180.49
TXN00015127,ACC0006492,CUST003854,2024-12-25 00:00:00,Mobile Payment,Travel,-94.46
TXN00015128,ACC0006492,CUST003854,2024-12-11 00:00:00,International Transfer,Shopping,-216.02
TXN00015129,ACC0006492,CUST003854,2024-10-08 00:00:00,ATM Withdrawal,Salary,-57.85
TXN00015130,ACC0006492,CUST003854,2024-11-01 00:00:00,ATM Withdrawal,Salary,-107.41
TXN00015131,ACC0006492,CUST003854,2024-12-28 00:00:00,Salary Deposit,Salary,4351.02
TXN00015132,ACC0006492,CUST003854,2024-10-04 00:00:00,POS Purchase,Other,-54.73
TXN00015133,ACC0006492,CUST003854,2024-10-07 00:00:00,ATM Withdrawal,Dining,-100.19
TXN00015134,ACC0006492,CUST003854,2024-11-25 00:00:00,Salary Deposit,Salary,5248.89
TXN00015135,ACC0006492,CUST003854,2024-11-23 00:00:00,Salary Deposit,Salary,4041.4
TXN00015136,ACC0006492,CUST003854,2024-10-09 00:00:00,POS Purchase,Healthcare,-32.61
TXN00015137,ACC0006492,CUST003854,2024-10-10 00:00:00,Direct Debit,Groceries,-93.62
TXN00015138,ACC0006492,CUST003854,2024-10-20 00:00:00,Mobile Payment,Healthcare,-166.11
TXN00015139,ACC0006492,CUST003854,2024-12-28 00:00:00,International Transfer,Travel,-286.53
TXN00015140,ACC0006492,CUST003854,2024-12-21 00:00:00,Direct Debit,Other,-23.42
TXN00015141,ACC0006492,CUST003854,2024-11-27 00:00:00,Mobile Payment,Healthcare,-6.97
TXN00015142,ACC0006492,CUST003854,2024-11-28 00:00:00,POS Purchase,Entertainment,-65.47
TXN00015143,ACC0006492,CUST003854,2024-10-13 00:00:00,Mobile Payment,Salary,-58.3
TXN00015144,ACC0006492,CUST003854,2024-12-08 00:00:00,Salary Deposit,Salary,4765.98
TXN00015145,ACC0006492,CUST003854,2024-10-11 00:00:00,Salary Deposit,Salary,5059.22
TXN00015146,ACC0006492,CUST003854,2024-10-14 00:00:00,Salary Deposit,Salary,4247.85
TXN00015147,ACC0006492,CUST003854,2024-12-26 00:00:00,Mobile Payment,Shopping,-26.04
TXN00015148,ACC0000210,CUST001188,2024-12-31 00:00:00,International Transfer,Shopping,-584.99
TXN00015149,ACC0000210,CUST001188,2024-12-19 00:00:00,International Transfer,Travel,-686.56
TXN00015150,ACC0000210,CUST001188,2024-12-30 00:00:00,International Transfer,Utilities,-293.32
TXN00015151,ACC0000210,CUST001188,2024-12-18 00:00:00,Direct Debit,Entertainment,-98.37
TXN00015152,ACC0006827,CUST003330,2024-12-13 00:00:00,Salary Deposit,Salary,3507.03
TXN00015153,ACC0006827,CUST003330,2024-10-11 00:00:00,International Transfer,Shopping,-710.76
TXN00015154,ACC0006827,CUST003330,2024-11-08 00:00:00,Mobile Payment,Other,-66.11
TXN00015155,ACC0006827,CUST003330,2024-12-29 00:00:00,Online Transfer,Dining,-112.29
TXN00015156,ACC0006827,CUST003330,2024-11-11 00:00:00,Direct Debit,Entertainment,-66.3
TXN00015157,ACC0006827,CUST003330,2024-10-29 00:00:00,International Transfer,Salary,-272.81
TXN00015158,ACC0006827,CUST003330,2024-10-11 00:00:00,POS Purchase,Rent,-48.17
TXN00015159,ACC0006827,CUST003330,2024-12-28 00:00:00,Mobile Payment,Dining,-135.3
TXN00015160,ACC0006827,CUST003330,2024-12-24 00:00:00,Direct Debit,Groceries,-117.41
TXN00015161,ACC0006827,CUST003330,2024-12-01 00:00:00,Direct Debit,Rent,-65.72
TXN00015162,ACC0006827,CUST003330,2024-11-11 00:00:00,International Transfer,Rent,-442.03
TXN00015163,ACC0006827,CUST003330,2024-10-25 00:00:00,POS Purchase,Rent,-50.57
TXN00015164,ACC0006827,CUST003330,2024-11-20 00:00:00,POS Purchase,Entertainment,-48.42
TXN00015165,ACC0006827,CUST003330,2024-10-20 00:00:00,ATM Withdrawal,Groceries,-122.53
TXN00015166,ACC0006827,CUST003330,2024-12-23 00:00:00,Direct Debit,Groceries,-30.6
TXN00015167,ACC0006827,CUST003330,2024-12-05 00:00:00,Salary Deposit,Salary,4036.38
TXN00015168,ACC0006827,CUST003330,2024-10-14 00:00:00,International Transfer,Shopping,-343.04
TXN00015169,ACC0006827,CUST003330,2024-11-16 00:00:00,Online Transfer,Healthcare,-1.86
TXN00015170,ACC0006827,CUST003330,2024-10-28 00:00:00,Mobile Payment,Rent,-36.03
TXN00015171,ACC0006827,CUST003330,2024-12-05 00:00:00,Salary Deposit,Salary,3961.8
TXN00015172,ACC0006827,CUST003330,2024-12-27 00:00:00,Salary Deposit,Salary,4304.3
TXN00015173,ACC0006827,CUST003330,2024-12-18 00:00:00,POS Purchase,Salary,-28.24
TXN00015174,ACC0006827,CUST003330,2024-11-14 00:00:00,Mobile Payment,Groceries,-17.04
TXN00015175,ACC0006827,CUST003330,2024-12-31 00:00:00,ATM Withdrawal,Shopping,-178.91
TXN00015176,ACC0006827,CUST003330,2024-10-22 00:00:00,POS Purchase,Utilities,-105.8
TXN00015177,ACC0006827,CUST003330,2024-12-24 00:00:00,Direct Debit,Salary,-44.29
TXN00015178,ACC0006827,CUST003330,2024-11-07 00:00:00,Online Transfer,Rent,-8.17
TXN00015179,ACC0006827,CUST003330,2024-11-03 00:00:00,ATM Withdrawal,Travel,-146.82
TXN00015180,ACC0006827,CUST003330,2024-11-13 00:00:00,Direct Debit,Shopping,-123.69
TXN00015181,ACC0006827,CUST003330,2024-10-28 00:00:00,POS Purchase,Entertainment,-6.54
TXN00015182,ACC0006827,CUST003330,2024-11-10 00:00:00,POS Purchase,Other,-2.01
TXN00015183,ACC0006827,CUST003330,2024-12-05 00:00:00,Online Transfer,Dining,-2.31
TXN00015184,ACC0006827,CUST003330,2024-12-28 00:00:00,ATM Withdrawal,Entertainment,-132.03
TXN00015185,ACC0000786,CUST002819,2024-11-04 00:00:00,POS Purchase,Healthcare,-50.55
TXN00015186,ACC0000786,CUST002819,2024-10-06 00:00:00,POS Purchase,Salary,-111.94
TXN00015187,ACC0000786,CUST002819,2024-12-03 00:00:00,POS Purchase,Dining,-128.29
TXN00015188,ACC0000786,CUST002819,2024-12-27 00:00:00,International Transfer,Entertainment,-878.86
TXN00015189,ACC0000786,CUST002819,2024-10-10 00:00:00,ATM Withdrawal,Other,-52.53
TXN00015190,ACC0000786,CUST002819,2024-12-15 00:00:00,Online Transfer,Rent,-182.04
TXN00015191,ACC0000786,CUST002819,2024-11-02 00:00:00,Online Transfer,Entertainment,-51.34
TXN00015192,ACC0000786,CUST002819,2024-12-22 00:00:00,Online Transfer,Dining,-123.77
TXN00015193,ACC0000786,CUST002819,2024-11-08 00:00:00,Mobile Payment,Groceries,-87.05
TXN00015194,ACC0000786,CUST002819,2024-12-07 00:00:00,International Transfer,Other,-530.49
TXN00015195,ACC0000786,CUST002819,2024-12-27 00:00:00,Online Transfer,Travel,-3.46
TXN00015196,ACC0000786,CUST002819,2024-11-19 00:00:00,Online Transfer,Healthcare,-242.4
TXN00015197,ACC0000786,CUST002819,2024-11-16 00:00:00,Direct Debit,Entertainment,-4.05
TXN00015198,ACC0000786,CUST002819,2024-11-05 00:00:00,Salary Deposit,Salary,5331.41
TXN00015199,ACC0000786,CUST002819,2024-11-08 00:00:00,Salary Deposit,Salary,3862.18
TXN00015200,ACC0000786,CUST002819,2024-12-12 00:00:00,Salary Deposit,Salary,4326.22
TXN00015201,ACC0000786,CUST002819,2024-12-23 00:00:00,International Transfer,Shopping,-1065.7
TXN00015202,ACC0000786,CUST002819,2024-10-05 00:00:00,Mobile Payment,Rent,-156.35
TXN00015203,ACC0000786,CUST002819,2024-10-27 00:00:00,Mobile Payment,Healthcare,-116.68
TXN00015204,ACC0000786,CUST002819,2024-12-13 00:00:00,POS Purchase,Shopping,-73.24
TXN00015205,ACC0000786,CUST002819,2024-10-25 00:00:00,POS Purchase,Rent,-137.01
TXN00015206,ACC0000786,CUST002819,2024-11-17 00:00:00,Direct Debit,Other,-92.94
TXN00015207,ACC0000786,CUST002819,2024-11-04 00:00:00,ATM Withdrawal,Utilities,-18.11
TXN00015208,ACC0000786,CUST002819,2024-11-28 00:00:00,Direct Debit,Dining,-100.55
TXN00015209,ACC0000786,CUST002819,2024-10-23 00:00:00,Online Transfer,Entertainment,-113.33
TXN00015210,ACC0000786,CUST002819,2024-12-06 00:00:00,ATM Withdrawal,Entertainment,-134.08
TXN00015211,ACC0000636,CUST003719,2024-12-13 00:00:00,International Transfer,Salary,-318.53
TXN00015212,ACC0000636,CUST003719,2024-10-19 00:00:00,Online Transfer,Groceries,-127.05
TXN00015213,ACC0000636,CUST003719,2024-12-14 00:00:00,International Transfer,Utilities,-756.71
TXN00015214,ACC0000636,CUST003719,2024-11-21 00:00:00,Mobile Payment,Salary,-79.93
TXN00015215,ACC0000636,CUST003719,2024-10-09 00:00:00,Online Transfer,Rent,-120.13
TXN00015216,ACC0000636,CUST003719,2024-10-10 00:00:00,International Transfer,Healthcare,-170.84
TXN00015217,ACC0000636,CUST003719,2024-10-15 00:00:00,International Transfer,Healthcare,-68.69
TXN00015218,ACC0000636,CUST003719,2024-11-28 00:00:00,International Transfer,Travel,-218.05
TXN00015219,ACC0000636,CUST003719,2024-10-07 00:00:00,Mobile Payment,Utilities,-103.84
TXN00015220,ACC0000636,CUST003719,2024-11-07 00:00:00,ATM Withdrawal,Dining,-153.31
TXN00015221,ACC0000636,CUST003719,2024-12-30 00:00:00,ATM Withdrawal,Shopping,-9.33
TXN00015222,ACC0000636,CUST003719,2024-11-27 00:00:00,ATM Withdrawal,Travel,-229.71
TXN00015223,ACC0000636,CUST003719,2024-11-18 00:00:00,Mobile Payment,Rent,-37.26
TXN00015224,ACC0000636,CUST003719,2024-11-28 00:00:00,ATM Withdrawal,Other,-135.0
TXN00015225,ACC0000636,CUST003719,2024-10-24 00:00:00,Mobile Payment,Dining,-20.41
TXN00015226,ACC0000636,CUST003719,2024-10-26 00:00:00,Online Transfer,Rent,-111.04
TXN00015227,ACC0000636,CUST003719,2024-10-27 00:00:00,ATM Withdrawal,Salary,-174.23
TXN00015228,ACC0000636,CUST003719,2024-12-15 00:00:00,Mobile Payment,Groceries,-19.75
TXN00015229,ACC0000636,CUST003719,2024-12-17 00:00:00,Salary Deposit,Salary,4544.34
TXN00015230,ACC0000636,CUST003719,2024-10-08 00:00:00,ATM Withdrawal,Salary,-58.55
TXN00015231,ACC0000636,CUST003719,2024-12-28 00:00:00,Direct Debit,Rent,-75.1
TXN00015232,ACC0000636,CUST003719,2024-12-10 00:00:00,Salary Deposit,Salary,4373.2
TXN00015233,ACC0000636,CUST003719,2024-11-11 00:00:00,ATM Withdrawal,Salary,-10.27
TXN00015234,ACC0000636,CUST003719,2024-11-29 00:00:00,POS Purchase,Healthcare,-198.28
TXN00015235,ACC0000636,CUST003719,2024-12-27 00:00:00,Mobile Payment,Groceries,-83.23
TXN00015236,ACC0000636,CUST003719,2024-12-13 00:00:00,Online Transfer,Dining,-3.71
TXN00015237,ACC0000636,CUST003719,2024-12-09 00:00:00,ATM Withdrawal,Dining,-19.33
TXN00015238,ACC0000636,CUST003719,2024-12-20 00:00:00,International Transfer,Groceries,-748.1
TXN00015239,ACC0001593,CUST001039,2024-10-25 00:00:00,ATM Withdrawal,Entertainment,-32.1
TXN00015240,ACC0001593,CUST001039,2024-10-21 00:00:00,International Transfer,Other,-366.32
TXN00015241,ACC0001593,CUST001039,2024-11-06 00:00:00,Mobile Payment,Dining,-25.35
TXN00015242,ACC0001593,CUST001039,2024-11-07 00:00:00,Mobile Payment,Shopping,-24.94
TXN00015243,ACC0001593,CUST001039,2024-12-20 00:00:00,POS Purchase,Other,-68.58
TXN00015244,ACC0001593,CUST001039,2024-11-06 00:00:00,POS Purchase,Utilities,-77.13
TXN00015245,ACC0001593,CUST001039,2024-10-30 00:00:00,ATM Withdrawal,Healthcare,-141.05
TXN00015246,ACC0001593,CUST001039,2024-12-19 00:00:00,POS Purchase,Travel,-0.08
TXN00015247,ACC0001593,CUST001039,2024-10-08 00:00:00,Direct Debit,Dining,-285.45
TXN00015248,ACC0001593,CUST001039,2024-10-17 00:00:00,ATM Withdrawal,Dining,-106.61
TXN00015249,ACC0001593,CUST001039,2024-12-24 00:00:00,Salary Deposit,Salary,3902.67
TXN00015250,ACC0001593,CUST001039,2024-10-09 00:00:00,Online Transfer,Healthcare,-65.77
TXN00015251,ACC0001593,CUST001039,2024-12-01 00:00:00,International Transfer,Groceries,-163.29
TXN00015252,ACC0001593,CUST001039,2024-10-14 00:00:00,Salary Deposit,Salary,4395.26
TXN00015253,ACC0001593,CUST001039,2024-10-16 00:00:00,POS Purchase,Healthcare,-141.66
TXN00015254,ACC0001593,CUST001039,2024-11-25 00:00:00,Salary Deposit,Salary,3481.23
TXN00015255,ACC0001593,CUST001039,2024-10-18 00:00:00,ATM Withdrawal,Shopping,-44.71
TXN00015256,ACC0001593,CUST001039,2024-12-26 00:00:00,Mobile Payment,Entertainment,-163.81
TXN00015257,ACC0001593,CUST001039,2024-10-05 00:00:00,International Transfer,Dining,-239.69
TXN00015258,ACC0001593,CUST001039,2024-11-03 00:00:00,Mobile Payment,Travel,-52.17
TXN00015259,ACC0001593,CUST001039,2024-10-19 00:00:00,ATM Withdrawal,Rent,-112.89
TXN00015260,ACC0001593,CUST001039,2024-12-20 00:00:00,POS Purchase,Travel,-40.1
TXN00015261,ACC0001593,CUST001039,2024-10-13 00:00:00,Mobile Payment,Utilities,-11.01
TXN00015262,ACC0001593,CUST001039,2024-11-25 00:00:00,Mobile Payment,Entertainment,-36.26
TXN00015263,ACC0001593,CUST001039,2024-11-15 00:00:00,POS Purchase,Dining,-71.85
TXN00015264,ACC0001593,CUST001039,2024-12-05 00:00:00,Online Transfer,Dining,-132.34
TXN00015265,ACC0001593,CUST001039,2024-10-31 00:00:00,Salary Deposit,Salary,3772.13
TXN00015266,ACC0005114,CUST004688,2024-10-04 00:00:00,Online Transfer,Utilities,-89.56
TXN00015267,ACC0005114,CUST004688,2024-11-21 00:00:00,Online Transfer,Groceries,-48.98
TXN00015268,ACC0005114,CUST004688,2024-12-20 00:00:00,Salary Deposit,Salary,5940.27
TXN00015269,ACC0005114,CUST004688,2024-11-29 00:00:00,Salary Deposit,Salary,4804.27
TXN00015270,ACC0005114,CUST004688,2024-10-30 00:00:00,Direct Debit,Entertainment,-12.7
TXN00015271,ACC0005114,CUST004688,2024-11-17 00:00:00,Online Transfer,Groceries,-77.12
TXN00015272,ACC0005114,CUST004688,2024-10-07 00:00:00,International Transfer,Dining,-821.88
TXN00015273,ACC0005114,CUST004688,2024-11-16 00:00:00,Mobile Payment,Healthcare,-27.05
TXN00015274,ACC0005114,CUST004688,2024-11-26 00:00:00,Mobile Payment,Shopping,-108.62
TXN00015275,ACC0005114,CUST004688,2024-11-12 00:00:00,International Transfer,Rent,-338.24
TXN00015276,ACC0005114,CUST004688,2024-11-18 00:00:00,Mobile Payment,Shopping,-1.26
TXN00015277,ACC0005114,CUST004688,2024-12-28 00:00:00,International Transfer,Healthcare,-111.7
TXN00015278,ACC0005114,CUST004688,2024-11-27 00:00:00,Salary Deposit,Salary,6798.83
TXN00015279,ACC0005114,CUST004688,2024-10-04 00:00:00,Mobile Payment,Travel,-0.9
TXN00015280,ACC0005114,CUST004688,2024-12-31 00:00:00,Direct Debit,Utilities,-54.49
TXN00015281,ACC0007179,CUST000318,2024-11-01 00:00:00,ATM Withdrawal,Salary,-61.6
TXN00015282,ACC0007179,CUST000318,2024-11-10 00:00:00,POS Purchase,Utilities,-25.6
TXN00015283,ACC0007179,CUST000318,2024-10-05 00:00:00,ATM Withdrawal,Rent,-224.29
TXN00015284,ACC0007179,CUST000318,2024-12-27 00:00:00,Direct Debit,Utilities,-94.09
TXN00015285,ACC0007179,CUST000318,2024-11-18 00:00:00,Online Transfer,Other,-271.49
TXN00015286,ACC0007179,CUST000318,2024-10-20 00:00:00,Salary Deposit,Salary,4512.68
TXN00015287,ACC0007179,CUST000318,2024-10-06 00:00:00,International Transfer,Travel,-133.2
TXN00015288,ACC0007179,CUST000318,2024-10-16 00:00:00,POS Purchase,Rent,-146.14
TXN00015289,ACC0007179,CUST000318,2024-12-31 00:00:00,Salary Deposit,Salary,3839.92
TXN00015290,ACC0007179,CUST000318,2024-12-20 00:00:00,International Transfer,Rent,-197.99
TXN00015291,ACC0007179,CUST000318,2024-12-15 00:00:00,ATM Withdrawal,Groceries,-37.24
TXN00015292,ACC0007179,CUST000318,2024-10-08 00:00:00,Direct Debit,Salary,-118.02
TXN00015293,ACC0007179,CUST000318,2024-12-16 00:00:00,Salary Deposit,Salary,3409.06
TXN00015294,ACC0007179,CUST000318,2024-10-19 00:00:00,Online Transfer,Healthcare,-135.6
TXN00015295,ACC0007179,CUST000318,2024-12-05 00:00:00,Online Transfer,Groceries,-160.1
TXN00015296,ACC0007179,CUST000318,2024-12-15 00:00:00,International Transfer,Groceries,-590.27
TXN00015297,ACC0007179,CUST000318,2024-12-09 00:00:00,Salary Deposit,Salary,5502.03
TXN00015298,ACC0007179,CUST000318,2024-12-17 00:00:00,Direct Debit,Healthcare,-27.97
TXN00015299,ACC0007179,CUST000318,2024-11-30 00:00:00,Online Transfer,Utilities,-38.85
TXN00015300,ACC0007179,CUST000318,2024-12-24 00:00:00,ATM Withdrawal,Healthcare,-22.81
TXN00015301,ACC0007179,CUST000318,2024-10-20 00:00:00,International Transfer,Rent,-523.75
TXN00015302,ACC0007179,CUST000318,2024-10-07 00:00:00,International Transfer,Entertainment,-252.79
TXN00015303,ACC0007179,CUST000318,2024-12-22 00:00:00,Online Transfer,Salary,-61.63
TXN00015304,ACC0007179,CUST000318,2024-11-13 00:00:00,POS Purchase,Entertainment,-109.01
TXN00015305,ACC0007179,CUST000318,2024-12-17 00:00:00,International Transfer,Utilities,-613.38
TXN00015306,ACC0007179,CUST000318,2024-12-06 00:00:00,Direct Debit,Salary,-16.66
TXN00015307,ACC0007179,CUST000318,2024-11-25 00:00:00,International Transfer,Groceries,-169.37
TXN00015308,ACC0007179,CUST000318,2024-10-28 00:00:00,POS Purchase,Rent,-26.8
TXN00015309,ACC0007179,CUST000318,2024-12-27 00:00:00,POS Purchase,Groceries,-161.64
TXN00015310,ACC0007179,CUST000318,2024-10-26 00:00:00,ATM Withdrawal,Other,-78.74
TXN00015311,ACC0007179,CUST000318,2024-12-16 00:00:00,POS Purchase,Entertainment,-24.74
TXN00015312,ACC0007179,CUST000318,2024-11-13 00:00:00,Mobile Payment,Rent,-85.4
TXN00015313,ACC0003569,CUST001087,2024-11-12 00:00:00,Direct Debit,Dining,-157.96
TXN00015314,ACC0003569,CUST001087,2024-12-03 00:00:00,Online Transfer,Healthcare,-60.55
TXN00015315,ACC0003569,CUST001087,2024-11-22 00:00:00,International Transfer,Salary,-187.97
TXN00015316,ACC0003569,CUST001087,2024-11-24 00:00:00,Salary Deposit,Salary,3982.06
TXN00015317,ACC0003569,CUST001087,2024-11-20 00:00:00,Direct Debit,Rent,-114.83
TXN00015318,ACC0003569,CUST001087,2024-10-08 00:00:00,POS Purchase,Travel,-79.84
TXN00015319,ACC0003569,CUST001087,2024-12-23 00:00:00,ATM Withdrawal,Travel,-35.95
TXN00015320,ACC0003569,CUST001087,2024-10-31 00:00:00,International Transfer,Salary,-1123.65
TXN00015321,ACC0003569,CUST001087,2024-12-25 00:00:00,ATM Withdrawal,Other,-28.81
TXN00015322,ACC0003569,CUST001087,2024-11-04 00:00:00,International Transfer,Other,-26.27
TXN00015323,ACC0003569,CUST001087,2024-12-05 00:00:00,Online Transfer,Salary,-123.89
TXN00015324,ACC0003569,CUST001087,2024-10-20 00:00:00,POS Purchase,Rent,-16.47
TXN00015325,ACC0003569,CUST001087,2024-12-11 00:00:00,Online Transfer,Other,-133.63
TXN00015326,ACC0003569,CUST001087,2024-11-05 00:00:00,POS Purchase,Utilities,-108.34
TXN00015327,ACC0003569,CUST001087,2024-10-05 00:00:00,Mobile Payment,Shopping,-14.56
TXN00015328,ACC0003569,CUST001087,2024-11-23 00:00:00,Online Transfer,Groceries,-85.94
TXN00015329,ACC0003569,CUST001087,2024-11-08 00:00:00,Online Transfer,Dining,-36.45
TXN00015330,ACC0003569,CUST001087,2024-12-29 00:00:00,Salary Deposit,Salary,5530.25
TXN00015331,ACC0003569,CUST001087,2024-11-17 00:00:00,Mobile Payment,Dining,-37.45
TXN00015332,ACC0003569,CUST001087,2024-11-21 00:00:00,POS Purchase,Rent,-5.04
TXN00015333,ACC0003569,CUST001087,2024-11-10 00:00:00,ATM Withdrawal,Dining,-12.38
TXN00015334,ACC0003569,CUST001087,2024-11-08 00:00:00,ATM Withdrawal,Shopping,-8.38
TXN00015335,ACC0003569,CUST001087,2024-10-14 00:00:00,ATM Withdrawal,Rent,-161.31
TXN00015336,ACC0003569,CUST001087,2024-11-23 00:00:00,Online Transfer,Healthcare,-145.87
TXN00015337,ACC0003569,CUST001087,2024-11-13 00:00:00,ATM Withdrawal,Travel,-146.35
TXN00015338,ACC0003569,CUST001087,2024-12-12 00:00:00,Direct Debit,Other,-65.34
TXN00015339,ACC0003569,CUST001087,2024-12-07 00:00:00,POS Purchase,Salary,-52.92
TXN00015340,ACC0003569,CUST001087,2024-12-12 00:00:00,Mobile Payment,Healthcare,-72.38
TXN00015341,ACC0003569,CUST001087,2024-11-04 00:00:00,ATM Withdrawal,Other,-11.14
TXN00015342,ACC0003569,CUST001087,2024-12-23 00:00:00,Online Transfer,Healthcare,-5.04
TXN00015343,ACC0003569,CUST001087,2024-12-08 00:00:00,Mobile Payment,Dining,-204.95
TXN00015344,ACC0005434,CUST001602,2024-11-17 00:00:00,ATM Withdrawal,Healthcare,-80.67
TXN00015345,ACC0005434,CUST001602,2024-10-16 00:00:00,International Transfer,Dining,-729.1
TXN00015346,ACC0005434,CUST001602,2024-11-11 00:00:00,Direct Debit,Rent,-82.81
TXN00015347,ACC0005434,CUST001602,2024-11-03 00:00:00,Direct Debit,Healthcare,-100.68
TXN00015348,ACC0005434,CUST001602,2024-11-06 00:00:00,Mobile Payment,Entertainment,-135.12
TXN00015349,ACC0005434,CUST001602,2024-12-26 00:00:00,International Transfer,Rent,-242.15
TXN00015350,ACC0005434,CUST001602,2024-12-29 00:00:00,Mobile Payment,Healthcare,-70.02
TXN00015351,ACC0005434,CUST001602,2024-12-02 00:00:00,ATM Withdrawal,Shopping,-29.3
TXN00015352,ACC0005434,CUST001602,2024-11-01 00:00:00,International Transfer,Travel,-694.96
TXN00015353,ACC0005434,CUST001602,2024-11-13 00:00:00,Mobile Payment,Shopping,-62.59
TXN00015354,ACC0005434,CUST001602,2024-12-18 00:00:00,Direct Debit,Travel,-109.54
TXN00015355,ACC0005434,CUST001602,2024-10-07 00:00:00,Mobile Payment,Shopping,-104.54
TXN00015356,ACC0005434,CUST001602,2024-12-22 00:00:00,ATM Withdrawal,Rent,-69.03
TXN00015357,ACC0005434,CUST001602,2024-10-29 00:00:00,Mobile Payment,Shopping,-11.61
TXN00015358,ACC0005434,CUST001602,2024-12-04 00:00:00,International Transfer,Travel,-296.38
TXN00015359,ACC0005434,CUST001602,2024-11-03 00:00:00,Salary Deposit,Salary,6411.06
TXN00015360,ACC0005434,CUST001602,2024-12-16 00:00:00,Salary Deposit,Salary,4699.08
TXN00015361,ACC0005434,CUST001602,2024-10-25 00:00:00,Direct Debit,Dining,-134.15
TXN00015362,ACC0005434,CUST001602,2024-10-10 00:00:00,Online Transfer,Other,-223.3
TXN00015363,ACC0005434,CUST001602,2024-12-11 00:00:00,Salary Deposit,Salary,4543.32
TXN00015364,ACC0005434,CUST001602,2024-10-10 00:00:00,International Transfer,Travel,-301.27
TXN00015365,ACC0005434,CUST001602,2024-12-30 00:00:00,Salary Deposit,Salary,4673.75
TXN00015366,ACC0005434,CUST001602,2024-12-12 00:00:00,Online Transfer,Travel,-55.27
TXN00015367,ACC0005434,CUST001602,2024-12-18 00:00:00,ATM Withdrawal,Healthcare,-41.98
TXN00015368,ACC0005434,CUST001602,2024-10-16 00:00:00,Mobile Payment,Travel,-130.61
TXN00015369,ACC0005434,CUST001602,2024-11-19 00:00:00,POS Purchase,Salary,-4.9
TXN00015370,ACC0005434,CUST001602,2024-12-01 00:00:00,Direct Debit,Groceries,-42.72
TXN00015371,ACC0001054,CUST000136,2024-12-30 00:00:00,ATM Withdrawal,Other,-90.25
TXN00015372,ACC0001054,CUST000136,2024-12-29 00:00:00,POS Purchase,Salary,-117.3
TXN00015373,ACC0001054,CUST000136,2024-12-17 00:00:00,Online Transfer,Other,-92.12
TXN00015374,ACC0001054,CUST000136,2024-10-13 00:00:00,Salary Deposit,Salary,5318.59
TXN00015375,ACC0001054,CUST000136,2024-10-29 00:00:00,Online Transfer,Entertainment,-35.5
TXN00015376,ACC0001054,CUST000136,2024-12-01 00:00:00,Direct Debit,Entertainment,-26.04
TXN00015377,ACC0001054,CUST000136,2024-11-17 00:00:00,Online Transfer,Rent,-175.17
TXN00015378,ACC0001054,CUST000136,2024-11-24 00:00:00,ATM Withdrawal,Dining,-149.15
TXN00015379,ACC0001054,CUST000136,2024-10-13 00:00:00,Online Transfer,Rent,-17.35
TXN00015380,ACC0001054,CUST000136,2024-12-28 00:00:00,International Transfer,Entertainment,-51.99
TXN00015381,ACC0001054,CUST000136,2024-11-12 00:00:00,Online Transfer,Shopping,-25.12
TXN00015382,ACC0001054,CUST000136,2024-12-25 00:00:00,Online Transfer,Entertainment,-103.99
TXN00015383,ACC0001054,CUST000136,2024-10-16 00:00:00,Mobile Payment,Travel,-107.37
TXN00015384,ACC0006712,CUST000948,2024-12-14 00:00:00,Mobile Payment,Dining,-37.34
TXN00015385,ACC0006712,CUST000948,2024-11-20 00:00:00,Online Transfer,Groceries,-189.7
TXN00015386,ACC0006712,CUST000948,2024-12-08 00:00:00,Direct Debit,Groceries,-26.69
TXN00015387,ACC0006712,CUST000948,2024-11-30 00:00:00,Salary Deposit,Salary,4527.42
TXN00015388,ACC0006712,CUST000948,2024-11-20 00:00:00,Direct Debit,Salary,-99.67
